Lieu de surveillance : Entité de classement;Lieu de surveillance : Entité de classement : Identifiant;Lieu de surveillance : Entité de classement : Rang du lieu;Lieu de surveillance : Entité de classement : Libellé;Lieu de surveillance : Mnémonique;Lieu de surveillance : Libellé;Coordonnées passage : Coordonnées minx;Coordonnées passage : Coordonnées maxx;Coordonnées passage : Coordonnées miny;Coordonnées passage : Coordonnées maxy;Coordonnées passage : Coordonnées redéfinies;Passage : Date;Passage : Jour;Passage : Mois;Passage : Année;Echantillon : Identifiant interne;Echantillon : Libellé du taxon support;Résultat : Code paramètre;Résultat : Libellé fraction;Résultat : Libellé méthode;Résultat : Libellé précision;Résultat : Valeur de la mesure;Résultat : Valeur qualitative;Résultat : Symbole unité de mesure associé au quintuplet;Résultat : Libellé unité de mesure associé au quintuplet;Résultat : Commentaires;Résultat : Identifiant
Zones marines;055;41;055 - Baie de Quiberon;055-S-041;Quiberon-concessions;-3.093748;-3.093748;47.534765;47.534765;1;26/05/2008;26;05;2008;5385666;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;7.6;;mg.kg-1;Milligramme par kilogramme;;1821540
Zones marines;055;41;055 - Baie de Quiberon;055-S-041;Quiberon-concessions;-3.093748;-3.093748;47.534765;47.534765;1;09/06/2008;09;06;2008;5385928;Crassostrea gigas;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;< valeur;0.15;;mg.kg-1;Milligramme par kilogramme;;1822362
Zones marines;055;41;055 - Baie de Quiberon;055-S-041;Quiberon-concessions;-3.093748;-3.093748;47.534765;47.534765;1;09/06/2008;09;06;2008;5385929;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;18.8;;mg.kg-1;Milligramme par kilogramme;;1822361
Zones marines;055;41;055 - Baie de Quiberon;055-S-041;Quiberon-concessions;-3.093748;-3.093748;47.534765;47.534765;1;16/06/2008;16;06;2008;5385946;Crassostrea gigas;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;< valeur;1;;mg.kg-1;Milligramme par kilogramme;;1822459
Zones marines;055;41;055 - Baie de Quiberon;055-S-041;Quiberon-concessions;-3.093748;-3.093748;47.534765;47.534765;1;23/06/2008;23;06;2008;5385978;Crassostrea gigas;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;< valeur;1;;mg.kg-1;Milligramme par kilogramme;;1822533
Zones marines;055;41;055 - Baie de Quiberon;055-S-041;Quiberon-concessions;-3.093748;-3.093748;47.534765;47.534765;1;23/06/2008;23;06;2008;5385979;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;32.0;;mg.kg-1;Milligramme par kilogramme;;1822534
Zones marines;055;41;055 - Baie de Quiberon;055-S-041;Quiberon-concessions;-3.093748;-3.093748;47.534765;47.534765;1;30/06/2008;30;06;2008;5386022;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;29.8;;mg.kg-1;Milligramme par kilogramme;;1822703
Zones marines;055;41;055 - Baie de Quiberon;055-S-041;Quiberon-concessions;-3.093748;-3.093748;47.534765;47.534765;1;15/07/2008;15;07;2008;5386111;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;25.1;;mg.kg-1;Milligramme par kilogramme;;1823083
Zones marines;055;41;055 - Baie de Quiberon;055-S-041;Quiberon-concessions;-3.093748;-3.093748;47.534765;47.534765;1;21/07/2008;21;07;2008;5386120;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;28.3;;mg.kg-1;Milligramme par kilogramme;;1823118
Zones marines;055;41;055 - Baie de Quiberon;055-S-041;Quiberon-concessions;-3.093748;-3.093748;47.534765;47.534765;1;28/07/2008;28;07;2008;5386137;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;26.9;;mg.kg-1;Milligramme par kilogramme;;1823168
Zones marines;055;41;055 - Baie de Quiberon;055-S-041;Quiberon-concessions;-3.093748;-3.093748;47.534765;47.534765;1;04/08/2008;04;08;2008;5386873;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;27.7;;mg.kg-1;Milligramme par kilogramme;;1825366
Zones marines;055;41;055 - Baie de Quiberon;055-S-041;Quiberon-concessions;-3.093748;-3.093748;47.534765;47.534765;1;18/08/2008;18;08;2008;5386875;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;21.7;;mg.kg-1;Milligramme par kilogramme;;1825369
Zones marines;055;41;055 - Baie de Quiberon;055-S-041;Quiberon-concessions;-3.093748;-3.093748;47.534765;47.534765;1;26/08/2008;26;08;2008;5386877;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;19.4;;mg.kg-1;Milligramme par kilogramme;;1825373
Zones marines;055;41;055 - Baie de Quiberon;055-S-041;Quiberon-concessions;-3.093748;-3.093748;47.534765;47.534765;1;01/09/2008;01;09;2008;5386878;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;8.9;;mg.kg-1;Milligramme par kilogramme;;1825374
Zones marines;055;41;055 - Baie de Quiberon;055-S-041;Quiberon-concessions;-3.093748;-3.093748;47.534765;47.534765;1;22/09/2008;22;09;2008;60003100;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;9.3;;mg.kg-1;Milligramme par kilogramme;;60004460
Zones marines;055;41;055 - Baie de Quiberon;055-S-041;Quiberon-concessions;-3.093748;-3.093748;47.534765;47.534765;1;06/10/2008;06;10;2008;60004408;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;6.6;;mg.kg-1;Milligramme par kilogramme;;60005962
Zones marines;055;41;055 - Baie de Quiberon;055-S-041;Quiberon-concessions;-3.093748;-3.093748;47.534765;47.534765;1;27/10/2008;27;10;2008;60004640;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;4.8;;mg.kg-1;Milligramme par kilogramme;;60006240
Zones marines;055;41;055 - Baie de Quiberon;055-S-041;Quiberon-concessions;-3.093748;-3.093748;47.534765;47.534765;1;09/12/2008;09;12;2008;60005041;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;3.9;;mg.kg-1;Milligramme par kilogramme;;60006689
Zones marines;055;41;055 - Baie de Quiberon;055-S-041;Quiberon-concessions;-3.093748;-3.093748;47.534765;47.534765;1;22/12/2008;22;12;2008;60009580;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;4.8;;mg.kg-1;Milligramme par kilogramme;;60012130
Zones marines;055;41;055 - Baie de Quiberon;055-S-041;Quiberon-concessions;-3.093748;-3.093748;47.534765;47.534765;1;02/02/2009;02;02;2009;60021100;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;2.6;;mg.kg-1;Milligramme par kilogramme;;60034680
Zones marines;055;41;055 - Baie de Quiberon;055-S-041;Quiberon-concessions;-3.093748;-3.093748;47.534765;47.534765;1;16/02/2009;16;02;2009;60021141;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;3.1;;mg.kg-1;Milligramme par kilogramme;;60034790
Zones marines;055;41;055 - Baie de Quiberon;055-S-041;Quiberon-concessions;-3.093748;-3.093748;47.534765;47.534765;1;02/03/2009;02;03;2009;60036480;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;2.9;;mg.kg-1;Milligramme par kilogramme;;60063780
Zones marines;055;41;055 - Baie de Quiberon;055-S-041;Quiberon-concessions;-3.093748;-3.093748;47.534765;47.534765;1;16/03/2009;16;03;2009;60036500;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;2.5;;mg.kg-1;Milligramme par kilogramme;;60063781
Zones marines;055;41;055 - Baie de Quiberon;055-S-041;Quiberon-concessions;-3.093748;-3.093748;47.534765;47.534765;1;09/04/2009;09;04;2009;60085320;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;16.3;;mg.kg-1;Milligramme par kilogramme;;60710460
Zones marines;055;41;055 - Baie de Quiberon;055-S-041;Quiberon-concessions;-3.093748;-3.093748;47.534765;47.534765;1;20/04/2009;20;04;2009;60050162;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;15.8;;mg.kg-1;Milligramme par kilogramme;;60125762
Zones marines;055;41;055 - Baie de Quiberon;055-S-041;Quiberon-concessions;-3.093748;-3.093748;47.534765;47.534765;1;27/04/2009;27;04;2009;60050163;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;15.1;;mg.kg-1;Milligramme par kilogramme;;60125764
Zones marines;055;41;055 - Baie de Quiberon;055-S-041;Quiberon-concessions;-3.093748;-3.093748;47.534765;47.534765;1;27/04/2009;27;04;2009;60050167;Crassostrea gigas;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;< valeur;0.15;;mg.kg-1;Milligramme par kilogramme;;60125763
Zones marines;055;41;055 - Baie de Quiberon;055-S-041;Quiberon-concessions;-3.093748;-3.093748;47.534765;47.534765;1;04/05/2009;04;05;2009;60050168;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;15.5;;mg.kg-1;Milligramme par kilogramme;;60125779
Zones marines;055;41;055 - Baie de Quiberon;055-S-041;Quiberon-concessions;-3.093748;-3.093748;47.534765;47.534765;1;18/05/2009;18;05;2009;60085580;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;13.4;;mg.kg-1;Milligramme par kilogramme;;60710544
Zones marines;055;41;055 - Baie de Quiberon;055-S-041;Quiberon-concessions;-3.093748;-3.093748;47.534765;47.534765;1;08/06/2009;08;06;2009;60050187;Crassostrea gigas;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;< valeur;0.15;;mg.kg-1;Milligramme par kilogramme;;60128434
Zones marines;055;41;055 - Baie de Quiberon;055-S-041;Quiberon-concessions;-3.093748;-3.093748;47.534765;47.534765;1;08/06/2009;08;06;2009;60050754;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;40.8;;mg.kg-1;Milligramme par kilogramme;;60128447
Zones marines;055;41;055 - Baie de Quiberon;055-S-041;Quiberon-concessions;-3.093748;-3.093748;47.534765;47.534765;1;15/06/2009;15;06;2009;60050710;Crassostrea gigas;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;< valeur;0.15;;mg.kg-1;Milligramme par kilogramme;;60128742
Zones marines;055;41;055 - Baie de Quiberon;055-S-041;Quiberon-concessions;-3.093748;-3.093748;47.534765;47.534765;1;15/06/2009;15;06;2009;60050802;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;38.4;;mg.kg-1;Milligramme par kilogramme;;60128743
Zones marines;055;41;055 - Baie de Quiberon;055-S-041;Quiberon-concessions;-3.093748;-3.093748;47.534765;47.534765;1;06/07/2009;06;07;2009;60050897;Crassostrea gigas;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;< valeur;0.15;;mg.kg-1;Milligramme par kilogramme;;60129052
Zones marines;055;41;055 - Baie de Quiberon;055-S-041;Quiberon-concessions;-3.093748;-3.093748;47.534765;47.534765;1;06/07/2009;06;07;2009;60050899;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;35.6;;mg.kg-1;Milligramme par kilogramme;;60129053
Zones marines;055;41;055 - Baie de Quiberon;055-S-041;Quiberon-concessions;-3.093748;-3.093748;47.534765;47.534765;1;20/07/2009;20;07;2009;60050900;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;27.7;;mg.kg-1;Milligramme par kilogramme;;60129055
Zones marines;055;41;055 - Baie de Quiberon;055-S-041;Quiberon-concessions;-3.093748;-3.093748;47.534765;47.534765;1;03/08/2009;03;08;2009;60050901;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;23.2;;mg.kg-1;Milligramme par kilogramme;;60129056
Zones marines;055;41;055 - Baie de Quiberon;055-S-041;Quiberon-concessions;-3.093748;-3.093748;47.534765;47.534765;1;17/08/2009;17;08;2009;60050902;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;17.4;;mg.kg-1;Milligramme par kilogramme;;60129057
Zones marines;055;41;055 - Baie de Quiberon;055-S-041;Quiberon-concessions;-3.093748;-3.093748;47.534765;47.534765;1;25/08/2009;25;08;2009;60050903;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;19.8;;mg.kg-1;Milligramme par kilogramme;;60129058
Zones marines;055;41;055 - Baie de Quiberon;055-S-041;Quiberon-concessions;-3.093748;-3.093748;47.534765;47.534765;1;01/09/2009;01;09;2009;60050904;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;16.6;;mg.kg-1;Milligramme par kilogramme;;60129059
Zones marines;055;41;055 - Baie de Quiberon;055-S-041;Quiberon-concessions;-3.093748;-3.093748;47.534765;47.534765;1;14/09/2009;14;09;2009;60050905;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;16.4;;mg.kg-1;Milligramme par kilogramme;;60129060
Zones marines;055;41;055 - Baie de Quiberon;055-S-041;Quiberon-concessions;-3.093748;-3.093748;47.534765;47.534765;1;12/10/2009;12;10;2009;60081160;Pecten maximus;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;14.3;;mg.kg-1;Milligramme par kilogramme;;60700048
Zones marines;055;41;055 - Baie de Quiberon;055-S-041;Quiberon-concessions;-3.093748;-3.093748;47.534765;47.534765;1;21/04/2010;21;04;2010;60108098;Crassostrea gigas;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;105.6;;mg.kg-1;Milligramme par kilogramme;;61295653
Zones marines;055;41;055 - Baie de Quiberon;055-S-041;Quiberon-concessions;-3.093748;-3.093748;47.534765;47.534765;1;26/04/2010;26;04;2010;60108099;Crassostrea gigas;ASP;Chair totale égouttée;CL/UV toxines amnésiantes;;50.3;;mg.kg-1;Milligramme par kilogramme;;61295654
